frac_comun,radio_comu,mza_comuna,clado,hn,hp,hd,sgm_mza,rank,segmento
9,11,31,3,3255,0,,4,125,8
9,11,31,3,3255,0,,4,125,8
9,11,31,3,3255,0,,4,125,8
9,12,28,1,3282,2,3,1,1,1
9,12,28,1,3282,2,4,1,1,1
9,12,28,1,3282,1,1,1,3,1
9,12,28,1,3282,1,2,1,3,1
9,12,28,1,3262,3,,1,5,1
9,12,28,1,3262,3,,1,5,1
9,12,28,1,3262,3,,1,5,1
9,12,28,1,3262,3,,1,5,1
9,12,28,1,3262,2,,1,9,1
9,12,28,1,3262,2,,1,9,1
9,12,28,1,3262,2,,1,9,1
9,12,28,1,3262,2,,1,9,1
9,12,28,1,3262,1,,1,13,1
9,12,28,1,3262,1,,1,13,1
9,12,28,1,3262,1,,1,13,1
9,12,28,1,3262,1,,1,13,1
9,12,28,1,3246,15,,1,17,1
9,12,28,1,3246,14,,1,18,1
9,12,28,1,3246,14,,1,18,1
9,12,28,1,3246,14,,1,18,1
9,12,28,1,3246,14,,1,18,1
9,12,28,1,3246,13,,1,22,1
9,12,28,1,3246,13,,1,22,1
9,12,28,1,3246,13,,1,22,1
9,12,28,1,3246,12,,1,25,1
9,12,28,1,3246,12,,1,25,1
9,12,28,1,3246,12,,1,25,1
9,12,28,1,3246,12,,1,25,1
9,12,28,1,3246,12,,1,25,1
9,12,28,1,3246,11,,1,30,1
9,12,28,1,3246,11,,1,30,1
9,12,28,1,3246,11,,1,30,1
9,12,28,1,3246,11,,1,30,1
9,12,28,1,3246,10,,1,34,1
9,12,28,1,3246,10,,1,34,1
9,12,28,1,3246,10,,1,34,1
9,12,28,1,3246,10,,1,34,1
9,12,28,1,3246,10,,1,34,1
9,12,28,1,3246,9,,1,39,1
9,12,28,1,3246,9,,1,39,1
9,12,28,1,3246,9,,1,39,1
9,12,28,1,3246,9,,1,39,1
9,12,28,1,3246,9,,1,39,1
9,12,28,1,3246,8,,2,44,2
9,12,28,1,3246,8,,2,44,2
9,12,28,1,3246,8,,2,44,2
9,12,28,1,3246,8,,2,44,2
9,12,28,1,3246,8,,2,44,2
9,12,28,1,3246,7,,2,49,2
9,12,28,1,3246,7,,2,49,2
9,12,28,1,3246,7,,2,49,2
9,12,28,1,3246,7,,2,49,2
9,12,28,1,3246,7,,2,49,2
9,12,28,1,3246,6,,2,54,2
9,12,28,1,3246,6,,2,54,2
9,12,28,1,3246,6,,2,54,2
9,12,28,1,3246,6,,2,54,2
9,12,28,1,3246,6,,2,54,2
9,12,28,1,3246,5,,2,59,2
9,12,28,1,3246,5,,2,59,2
9,12,28,1,3246,5,,2,59,2
9,12,28,1,3246,5,,2,59,2
9,12,28,1,3246,5,,2,59,2
9,12,28,1,3246,4,,2,64,2
9,12,28,1,3246,4,,2,64,2
9,12,28,1,3246,4,,2,64,2
9,12,28,1,3246,4,,2,64,2
9,12,28,1,3246,4,,2,64,2
9,12,28,1,3246,3,,2,69,2
9,12,28,1,3246,3,,2,69,2
9,12,28,1,3246,3,,2,69,2
9,12,28,1,3246,3,,2,69,2
9,12,28,1,3246,3,,2,69,2
9,12,28,1,3246,2,,2,74,2
9,12,28,1,3246,2,,2,74,2
9,12,28,1,3246,2,,2,74,2
9,12,28,1,3246,2,,2,74,2
9,12,28,1,3246,2,,2,74,2
9,12,28,1,3246,1,,2,79,2
9,12,28,1,3246,1,,2,79,2
9,12,28,1,3246,1,,2,79,2
9,12,28,1,3246,1,,2,79,2
9,12,28,1,3246,1,,2,79,2
9,12,28,2,3217,1,,2,84,2
9,12,28,2,3217,0,,2,85,2
9,12,28,2,3227,15,,2,86,2
9,12,28,2,3227,14,,3,87,3
9,12,28,2,3227,14,,3,87,3
9,12,28,2,3227,14,,3,87,3
9,12,28,2,3227,14,,3,87,3
9,12,28,2,3227,14,,3,87,3
9,12,28,2,3227,13,,3,92,3
9,12,28,2,3227,13,,3,92,3
9,12,28,2,3227,13,,3,92,3
9,12,28,2,3227,13,,3,92,3
9,12,28,2,3227,13,,3,92,3
9,12,28,2,3227,12,,3,97,3
9,12,28,2,3227,12,,3,97,3
9,12,28,2,3227,12,,3,97,3
9,12,28,2,3227,12,,3,97,3
9,12,28,2,3227,12,,3,97,3
9,12,28,2,3227,11,,3,102,3
9,12,28,2,3227,11,,3,102,3
9,12,28,2,3227,11,,3,102,3
9,12,28,2,3227,11,,3,102,3
9,12,28,2,3227,11,,3,102,3
9,12,28,2,3227,10,,3,107,3
9,12,28,2,3227,10,,3,107,3
9,12,28,2,3227,10,,3,107,3
9,12,28,2,3227,10,,3,107,3
9,12,28,2,3227,10,,3,107,3
9,12,28,2,3227,9,,3,112,3
9,12,28,2,3227,9,,3,112,3
9,12,28,2,3227,9,,3,112,3
9,12,28,2,3227,9,,3,112,3
9,12,28,2,3227,9,,3,112,3
9,12,28,2,3227,8,,3,117,3
9,12,28,2,3227,8,,3,117,3
9,12,28,2,3227,8,,3,117,3
9,12,28,2,3227,8,,3,117,3
9,12,28,2,3227,8,,3,117,3
9,12,28,2,3227,7,,3,122,3
9,12,28,2,3227,7,,3,122,3
9,12,28,2,3227,7,,3,122,3
9,12,28,2,3227,7,,3,122,3
9,12,28,2,3227,7,,3,122,3
9,12,28,2,3227,6,,3,127,3
9,12,28,2,3227,6,,3,127,3
9,12,28,2,3227,6,,3,127,3
9,12,28,2,3227,6,,3,127,3
9,12,28,2,3227,6,,3,127,3
9,12,28,2,3227,5,,4,132,4
9,12,28,2,3227,5,,4,132,4
9,12,28,2,3227,5,,4,132,4
9,12,28,2,3227,5,,4,132,4
9,12,28,2,3227,5,,4,132,4
9,12,28,2,3227,4,,4,137,4
9,12,28,2,3227,4,,4,137,4
9,12,28,2,3227,4,,4,137,4
9,12,28,2,3227,4,,4,137,4
9,12,28,2,3227,4,,4,137,4
9,12,28,2,3227,3,,4,142,4
9,12,28,2,3227,3,,4,142,4
9,12,28,2,3227,3,,4,142,4
9,12,28,2,3227,3,,4,142,4
9,12,28,2,3227,3,,4,142,4
9,12,28,2,3227,2,,4,147,4
9,12,28,2,3227,2,,4,147,4
9,12,28,2,3227,2,,4,147,4
9,12,28,2,3227,2,,4,147,4
9,12,28,2,3227,2,,4,147,4
9,12,28,2,3227,1,,4,152,4
9,12,28,2,3227,1,,4,152,4
9,12,28,2,3227,1,,4,152,4
9,12,28,2,3227,1,,4,152,4
9,12,28,2,3227,1,,4,152,4
9,12,28,2,3245,4,21,4,157,4
9,12,28,2,3245,4,22,4,157,4
9,12,28,2,3245,3,16,4,159,4
9,12,28,2,3245,3,17,4,159,4
9,12,28,2,3245,3,18,4,159,4
9,12,28,2,3245,3,19,4,159,4
9,12,28,2,3245,3,20,4,159,4
9,12,28,2,3245,2,11,4,164,4
9,12,28,2,3245,2,12,4,164,4
9,12,28,2,3245,2,13,4,164,4
9,12,28,2,3245,2,14,4,164,4
9,12,28,2,3245,2,15,4,164,4
9,12,28,2,3245,1,6,4,169,4
9,12,28,2,3245,1,7,4,169,4
9,12,28,2,3245,1,8,4,169,4
9,12,28,2,3245,1,9,4,169,4
9,12,28,2,3245,1,10,4,169,4
9,12,28,2,3245,0,1,5,174,5
9,12,28,2,3245,0,2,5,174,5
9,12,28,2,3245,0,3,5,174,5
9,12,28,2,3245,0,4,5,174,5
9,12,28,2,3245,0,5,5,174,5
9,12,28,2,3273,1,4,5,179,5
9,12,28,2,3273,0,1,5,180,5
9,12,28,2,3273,0,2,5,180,5
9,12,28,2,3273,0,3,5,180,5
9,12,28,3,3211,2,,5,183,5
9,12,28,3,3211,2,,5,183,5
9,12,28,3,3211,1,,5,185,5
9,12,28,3,3211,1,,5,185,5
9,12,28,3,3211,0,,5,187,5
9,12,28,3,3211,0,,5,187,5
9,12,28,3,3251,1,10,5,189,5
9,12,28,3,3251,1,11,5,189,5
9,12,28,3,3251,1,12,5,189,5
9,12,28,3,3251,1,13,5,189,5
9,12,28,3,3251,1,14,5,189,5
9,12,28,3,3251,1,15,5,189,5
9,12,28,3,3251,0,1,5,195,5
9,12,28,3,3251,0,2,5,195,5
9,12,28,3,3251,0,4,5,195,5
9,12,28,3,3251,0,5,5,195,5
9,12,28,3,3251,0,6,5,195,5
9,12,28,3,3251,0,7,5,195,5
9,12,28,3,3251,0,8,5,195,5
9,12,28,4,3250,2,,5,202,5
9,12,28,4,3250,2,,5,202,5
9,12,28,4,3250,1,,5,204,5
9,12,28,4,3250,1,,5,204,5
9,12,28,4,3250,0,,5,206,5
9,12,28,4,3238,4,,5,207,5
9,12,28,4,3238,3,,5,208,5
9,12,28,4,3238,2,,5,209,5
9,12,28,4,3238,1,,5,210,5
9,12,28,4,3228,5,18,5,211,5
9,12,28,4,3228,4,14,5,212,5
9,12,28,4,3228,4,15,5,212,5
9,12,28,4,3228,4,16,5,212,5
9,12,28,4,3228,4,17,5,212,5
9,12,28,4,3228,3,10,6,216,6
9,12,28,4,3228,3,11,6,216,6
9,12,28,4,3228,3,12,6,216,6
9,12,28,4,3228,3,13,6,216,6
9,12,28,4,3228,2,6,6,220,6
9,12,28,4,3228,2,7,6,220,6
9,12,28,4,3228,2,8,6,220,6
9,12,28,4,3228,2,9,6,220,6
9,12,28,4,3228,1,2,6,224,6
9,12,28,4,3228,1,3,6,224,6
9,12,28,4,3228,1,4,6,224,6
9,12,28,4,3228,1,5,6,224,6
9,12,28,4,3228,0,1,6,228,6
9,12,28,4,3208,1,,6,229,6
9,12,29,1,3158,2,,1,1,7
9,12,29,1,3158,2,,1,1,7
9,12,29,1,3158,1,,1,3,7
9,12,29,1,3158,1,,1,3,7
9,12,29,1,3140,8,23,1,5,7
9,12,29,1,3140,8,,1,5,7
9,12,29,1,3140,7,20,1,7,7
9,12,29,1,3140,7,21,1,7,7
9,12,29,1,3140,7,22,1,7,7
9,12,29,1,3140,6,17,1,10,7
9,12,29,1,3140,6,18,1,10,7
9,12,29,1,3140,6,19,1,10,7
9,12,29,1,3140,5,14,1,13,7
9,12,29,1,3140,5,15,1,13,7
9,12,29,1,3140,5,16,1,13,7
9,12,29,1,3140,4,11,1,16,7
9,12,29,1,3140,4,12,1,16,7
9,12,29,1,3140,4,13,1,16,7
9,12,29,1,3140,3,8,1,19,7
9,12,29,1,3140,3,9,1,19,7
9,12,29,1,3140,3,10,1,19,7
9,12,29,1,3140,2,5,1,22,7
9,12,29,1,3140,2,6,1,22,7
9,12,29,1,3140,2,7,1,22,7
9,12,29,1,3140,1,2,1,25,7
9,12,29,1,3140,1,3,1,25,7
9,12,29,1,3140,1,4,1,25,7
9,12,29,1,3122,9,,1,28,7
9,12,29,1,3122,8,,1,29,7
9,12,29,1,3122,8,,1,29,7
9,12,29,1,3122,8,,1,29,7
9,12,29,1,3122,7,,1,32,7
9,12,29,1,3122,7,,1,32,7
9,12,29,1,3122,7,,1,32,7
9,12,29,1,3122,7,,1,32,7
9,12,29,1,3122,6,,1,36,7
9,12,29,1,3122,6,,1,36,7
9,12,29,1,3122,6,,1,36,7
9,12,29,1,3122,6,,1,36,7
9,12,29,1,3122,5,,1,40,7
9,12,29,1,3122,5,,1,40,7
9,12,29,1,3122,5,,1,40,7
9,12,29,1,3122,5,,1,40,7
9,12,29,1,3122,4,,2,44,8
9,12,29,1,3122,4,,2,44,8
9,12,29,1,3122,4,,2,44,8
9,12,29,1,3122,4,,2,44,8
9,12,29,1,3122,3,,2,48,8
9,12,29,1,3122,3,,2,48,8
9,12,29,1,3122,3,,2,48,8
9,12,29,1,3122,3,,2,48,8
9,12,29,1,3122,2,,2,52,8
9,12,29,1,3122,2,,2,52,8
9,12,29,1,3122,2,,2,52,8
9,12,29,1,3122,2,,2,52,8
9,12,29,2,3209,7,,2,56,8
9,12,29,2,3209,6,,2,57,8
9,12,29,2,3209,6,,2,57,8
9,12,29,2,3209,6,,2,57,8
9,12,29,2,3209,6,,2,57,8
9,12,29,2,3209,6,,2,57,8
9,12,29,2,3209,5,,2,62,8
9,12,29,2,3209,5,,2,62,8
9,12,29,2,3209,5,,2,62,8
9,12,29,2,3209,5,,2,62,8
9,12,29,2,3209,5,,2,62,8
9,12,29,2,3209,4,,2,67,8
9,12,29,2,3209,4,,2,67,8
9,12,29,2,3209,4,,2,67,8
9,12,29,2,3209,4,,2,67,8
9,12,29,2,3209,4,,2,67,8
9,12,29,2,3209,3,,2,72,8
9,12,29,2,3209,3,,2,72,8
9,12,29,2,3209,3,,2,72,8
9,12,29,2,3209,3,,2,72,8
9,12,29,2,3209,3,,2,72,8
9,12,29,2,3209,2,,2,77,8
9,12,29,2,3209,2,,2,77,8
9,12,29,2,3209,2,,2,77,8
9,12,29,2,3209,2,,2,77,8
9,12,29,2,3209,2,,2,77,8
9,12,29,2,3209,1,,2,82,8
9,12,29,2,3241,1,2,2,83,8
9,12,29,2,3241,1,3,2,83,8
9,12,29,3,3264,8,,3,85,9
9,12,29,3,3264,8,,3,85,9
9,12,29,3,3264,7,,3,87,9
9,12,29,3,3264,7,,3,87,9
9,12,29,3,3264,6,,3,89,9
9,12,29,3,3264,6,,3,89,9
9,12,29,3,3264,5,,3,91,9
9,12,29,3,3264,5,,3,91,9
9,12,29,3,3264,4,,3,93,9
9,12,29,3,3264,4,,3,93,9
9,12,29,3,3264,3,,3,95,9
9,12,29,3,3264,3,,3,95,9
9,12,29,3,3264,2,,3,97,9
9,12,29,3,3264,2,,3,97,9
9,12,29,3,3264,1,,3,99,9
9,12,29,3,3264,1,,3,99,9
9,12,29,3,3254,3,11,3,101,9
9,12,29,3,3254,2,7,3,102,9
9,12,29,3,3254,2,8,3,102,9
9,12,29,3,3254,2,9,3,102,9
9,12,29,3,3254,2,10,3,102,9
9,12,29,3,3254,1,4,3,106,9
9,12,29,3,3254,1,5,3,106,9
9,12,29,3,3254,1,6,3,106,9
9,12,29,3,3242,3,,3,109,9
9,12,29,3,3242,3,,3,109,9
9,12,29,3,3242,3,,3,109,9
9,12,29,3,3242,2,,3,112,9
9,12,29,3,3242,2,,3,112,9
9,12,29,3,3242,1,,3,114,9
9,12,29,3,3242,1,,3,114,9
10,1,1,1,5470,2,,1,1,1
10,1,1,1,5470,1,,1,2,1
10,1,1,1,5454,1,,1,3,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,9,,1,4,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,8,,1,10,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,7,,1,16,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,6,,1,23,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,5,,1,29,1
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,4,,2,35,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,3,,2,42,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,2,,2,48,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,1,,2,54,2
10,1,1,1,5404,0,,2,60,2
10,1,1,3,2969,1,,2,61,2
10,1,1,3,2971,1,,2,62,2
10,1,1,4,3343,1,4,2,63,2
10,1,1,4,3375,1,,2,64,2
10,1,5,1,3386,10,,1,1,3
10,1,5,1,3386,9,,1,2,3
10,1,5,1,3386,9,,1,2,3
10,1,5,1,3386,8,,1,4,3
10,1,5,1,3386,8,,1,4,3
10,1,5,1,3386,8,,1,4,3
10,1,5,1,3386,7,,1,7,3
10,1,5,1,3386,7,,1,7,3
10,1,5,1,3386,7,,1,7,3
10,1,5,1,3386,7,,1,7,3
10,1,5,1,3386,6,,1,11,3
10,1,5,1,3386,6,,1,11,3
10,1,5,1,3386,6,,1,11,3
10,1,5,1,3386,6,,1,11,3
10,1,5,1,3386,5,,1,15,3
10,1,5,1,3386,5,,1,15,3
10,1,5,1,3386,5,,1,15,3
10,1,5,1,3386,5,,1,15,3
10,1,5,1,3386,4,,1,19,3
10,1,5,1,3386,4,,1,19,3
10,1,5,1,3386,4,,1,19,3
10,1,5,1,3386,4,,1,19,3
10,1,5,1,3386,3,,1,23,3
10,1,5,1,3386,3,,1,23,3
10,1,5,1,3386,3,,1,23,3
10,1,5,1,3386,3,,1,23,3
10,1,5,1,3386,2,,1,27,3
10,1,5,1,3386,2,,1,27,3
10,1,5,1,3386,2,,1,27,3
10,1,5,1,3386,2,,1,27,3
10,1,5,1,3386,1,,1,31,3
10,1,5,1,3386,1,,1,31,3
10,1,5,1,3386,1,,1,31,3
10,1,5,1,3386,1,,1,31,3
10,1,5,1,3370,8,,1,35,3
10,1,5,1,3370,8,,1,35,3
10,1,5,1,3370,8,,1,35,3
10,1,5,1,3370,7,,1,38,3
10,1,5,1,3370,7,,1,38,3
10,1,5,1,3370,7,,1,38,3
10,1,5,1,3370,6,,1,41,3
10,1,5,1,3370,6,,1,41,3
10,1,5,1,3370,6,,1,41,3
10,1,5,1,3370,5,,2,44,4
10,1,5,1,3370,5,,2,44,4
10,1,5,1,3370,4,,2,46,4
10,1,5,1,3370,4,,2,46,4
10,1,5,1,3370,4,,2,46,4
10,1,5,1,3370,3,,2,49,4
10,1,5,1,3370,3,,2,49,4
10,1,5,1,3370,3,,2,49,4
10,1,5,1,3370,2,,2,52,4
10,1,5,1,3370,2,,2,52,4
10,1,5,1,3370,2,,2,52,4
10,1,5,1,3370,1,,2,55,4
10,1,5,1,3370,1,,2,55,4
10,1,5,1,3370,1,,2,55,4
10,1,5,1,3340,10,,2,58,4
10,1,5,1,3340,10,,2,58,4
10,1,5,1,3340,10,,2,58,4
10,1,5,1,3340,10,,2,58,4
10,1,5,1,3340,9,,2,62,4
10,1,5,1,3340,9,,2,62,4
10,1,5,1,3340,9,,2,62,4
10,1,5,1,3340,9,,2,62,4
10,1,5,1,3340,8,,2,66,4
10,1,5,1,3340,8,,2,66,4
10,1,5,1,3340,8,,2,66,4
10,1,5,1,3340,8,,2,66,4
10,1,5,1,3340,7,,2,70,4
10,1,5,1,3340,7,,2,70,4
10,1,5,1,3340,7,,2,70,4
10,1,5,1,3340,7,,2,70,4
10,1,5,1,3340,6,,2,74,4
10,1,5,1,3340,6,,2,74,4
10,1,5,1,3340,6,,2,74,4
10,1,5,1,3340,6,,2,74,4
10,1,5,1,3340,5,,2,78,4
10,1,5,1,3340,5,,2,78,4
10,1,5,1,3340,5,,2,78,4
10,1,5,1,3340,5,,2,78,4
10,1,5,1,3340,4,,2,82,4
10,1,5,1,3340,4,,2,82,4
10,1,5,1,3340,4,,2,82,4
10,1,5,1,3340,4,,2,82,4
10,1,5,1,3340,3,,3,86,5
10,1,5,1,3340,3,,3,86,5
10,1,5,1,3340,3,,3,86,5
10,1,5,1,3340,3,,3,86,5
10,1,5,1,3340,2,,3,90,5
10,1,5,1,3340,2,,3,90,5
10,1,5,1,3340,2,,3,90,5
10,1,5,1,3340,2,,3,90,5
10,1,5,1,3340,1,,3,94,5
10,1,5,1,3340,1,,3,94,5
10,1,5,1,3340,1,,3,94,5
10,1,5,1,3340,1,,3,94,5
10,1,5,2,2953,3,,3,98,5
10,1,5,2,2953,3,,3,98,5
10,1,5,2,2953,3,,3,98,5
10,1,5,2,2953,3,,3,98,5
10,1,5,2,2953,3,,3,98,5
10,1,5,2,2953,2,,3,103,5
10,1,5,2,2953,2,,3,103,5
10,1,5,2,2953,2,,3,103,5
10,1,5,2,2953,2,,3,103,5
10,1,5,2,2953,2,,3,103,5
10,1,5,2,2953,1,,3,108,5
10,1,5,2,2953,1,,3,108,5
10,1,5,2,2953,1,,3,108,5
10,1,5,2,2953,1,,3,108,5
10,1,5,2,2953,1,,3,108,5
10,1,5,3,3267,4,4,3,113,5
10,1,5,3,3267,3,3,3,114,5
10,1,5,3,3267,2,2,3,115,5
10,1,5,3,3267,1,1,3,116,5
10,1,5,4,2962,5,,3,117,5
10,1,5,4,2962,5,,3,117,5
10,1,5,4,2962,5,,3,117,5
10,1,5,4,2962,5,,3,117,5
10,1,5,4,2962,5,,3,117,5
10,1,5,4,2962,4,,3,122,5
10,1,5,4,2962,4,,3,122,5
10,1,5,4,2962,4,,3,122,5
10,1,5,4,2962,4,,3,122,5
10,1,5,4,2962,4,,3,122,5
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,3,,4,127,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,2,,4,133,6
10,1,5,4,2962,1,,4,139,6
10,1,5,4,2962,1,,4,139,6
10,1,5,4,2962,1,,4,139,6
10,1,5,4,2962,1,,4,139,6
10,1,5,4,2962,1,,4,139,6
10,1,5,4,2962,1,,4,139,6
10,1,6,2,2903,1,,1,1,7
10,1,6,2,2917,2,,1,2,7
10,1,6,2,2917,1,,1,3,7
10,1,6,2,2917,1,,1,3,7
10,1,6,2,2997,1,,1,5,7
10,2,4,1,5292,1,,1,1,1
10,2,4,1,5274,3,,1,2,1
10,2,4,1,5274,2,,1,3,1
10,2,4,1,5274,2,,1,3,1
10,2,4,1,5274,1,,1,5,1
10,2,4,1,5274,1,,1,5,1
10,2,4,1,5166,1,,1,7,1
10,2,4,1,5166,1,,1,7,1
10,2,4,2,3330,2,,1,9,1
10,2,4,2,3330,1,,1,10,1
10,2,4,2,3330,1,,1,10,1
10,2,4,2,3330,1,,1,10,1
10,2,4,2,3330,1,,1,10,1
10,2,4,2,3324,1,,1,14,1
10,2,4,3,2843,1,,1,15,1
10,2,4,3,2851,8,,1,16,1
10,2,4,3,2851,8,,1,16,1
10,2,4,3,2851,8,,1,16,1
10,2,4,3,2851,7,,1,19,1
10,2,4,3,2851,7,,1,19,1
10,2,4,3,2851,7,,1,19,1
10,2,4,3,2851,6,,1,22,1
10,2,4,3,2851,6,,1,22,1
10,2,4,3,2851,6,,1,22,1
10,2,4,3,2851,5,,1,25,1
10,2,4,3,2851,5,,1,25,1
10,2,4,3,2851,5,,1,25,1
10,2,4,3,2851,4,,1,28,1
10,2,4,3,2851,4,,1,28,1
10,2,4,3,2851,4,,1,28,1
10,2,4,3,2851,3,,1,31,1
10,2,4,3,2851,3,,1,31,1
10,2,4,3,2851,3,,1,31,1
10,2,4,3,2851,2,,1,34,1
10,2,4,3,2851,2,,1,34,1
10,2,4,3,2851,2,,1,34,1
10,2,4,3,2851,1,,2,37,2
10,2,4,3,2851,1,,2,37,2
10,2,4,3,2851,1,,2,37,2
10,2,4,3,2863,9,,2,40,2
10,2,4,3,2863,8,,2,41,2
10,2,4,3,2863,8,,2,41,2
10,2,4,3,2863,7,,2,43,2
10,2,4,3,2863,7,,2,43,2
10,2,4,3,2863,6,,2,45,2
10,2,4,3,2863,6,,2,45,2
10,2,4,3,2863,5,,2,47,2
10,2,4,3,2863,5,,2,47,2
10,2,4,3,2863,4,,2,49,2
10,2,4,3,2863,4,,2,49,2
10,2,4,3,2863,3,,2,51,2
10,2,4,3,2863,3,,2,51,2
10,2,4,3,2863,2,,2,53,2
10,2,4,3,2863,2,,2,53,2
10,2,4,3,2863,1,,2,55,2
10,2,4,3,2863,1,,2,55,2
10,2,4,3,2867,8,,2,57,2
10,2,4,3,2867,8,,2,57,2
10,2,4,3,2867,7,,2,59,2
10,2,4,3,2867,7,,2,59,2
10,2,4,3,2867,7,,2,59,2
10,2,4,3,2867,6,,2,62,2
10,2,4,3,2867,6,,2,62,2
10,2,4,3,2867,6,,2,62,2
10,2,4,3,2867,5,,2,65,2
10,2,4,3,2867,5,,2,65,2
10,2,4,3,2867,5,,2,65,2
10,2,4,3,2867,4,,2,68,2
10,2,4,3,2867,4,,2,68,2
10,2,4,3,2867,4,,2,68,2
10,2,4,3,2867,3,,2,71,2
10,2,4,3,2867,3,,2,71,2
10,2,4,3,2867,3,,2,71,2
10,2,4,3,2867,2,,3,74,3
10,2,4,3,2867,2,,3,74,3
10,2,4,3,2867,2,,3,74,3
10,2,4,3,2867,1,,3,77,3
10,2,4,3,2867,1,,3,77,3
10,2,4,3,2867,1,,3,77,3
10,2,4,4,3315,1,,3,80,3
10,2,4,4,3367,1,,3,81,3
10,2,4,4,3371,8,,3,82,3
10,2,4,4,3371,8,,3,82,3
10,2,4,4,3371,8,,3,82,3
10,2,4,4,3371,7,,3,85,3
10,2,4,4,3371,7,,3,85,3
10,2,4,4,3371,7,,3,85,3
10,2,4,4,3371,6,,3,88,3
10,2,4,4,3371,6,,3,88,3
10,2,4,4,3371,6,,3,88,3
10,2,4,4,3371,5,,3,91,3
10,2,4,4,3371,5,,3,91,3
10,2,4,4,3371,5,,3,91,3
10,2,4,4,3371,4,,3,94,3
10,2,4,4,3371,4,,3,94,3
10,2,4,4,3371,4,,3,94,3
10,2,4,4,3371,3,,3,97,3
10,2,4,4,3371,3,,3,97,3
10,2,4,4,3371,3,,3,97,3
10,2,4,4,3371,2,,3,100,3
10,2,4,4,3371,2,,3,100,3
10,2,4,4,3371,2,,3,100,3
10,2,4,4,3371,1,,3,103,3
10,2,4,4,3371,1,,3,103,3
10,2,4,4,3371,1,,3,103,3
10,2,4,4,3387,7,,3,106,3
10,2,4,4,3387,6,,3,107,3
10,2,4,4,3387,5,,4,108,4
10,2,4,4,3387,4,,4,109,4
10,2,4,4,3387,3,,4,110,4
10,2,4,4,3387,2,,4,111,4
10,2,4,4,3387,1,,4,112,4
10,2,7,1,3272,3,10,1,1,5
10,2,7,1,3272,3,11,1,1,5
10,2,7,1,3272,2,6,1,3,5
10,2,7,1,3272,2,7,1,3,5
10,2,7,1,3272,2,8,1,3,5
10,2,7,1,3272,2,9,1,3,5
10,2,7,1,3272,1,4,1,7,5
10,2,7,1,3272,1,5,1,7,5
10,2,7,1,3220,8,,1,9,5
10,2,7,1,3220,8,,1,9,5
10,2,7,1,3220,8,,1,9,5
10,2,7,1,3220,7,,1,12,5
10,2,7,1,3220,7,,1,12,5
10,2,7,1,3220,7,,1,12,5
10,2,7,1,3220,7,,1,12,5
10,2,7,1,3220,6,,1,16,5
10,2,7,1,3220,6,,1,16,5
10,2,7,1,3220,6,,1,16,5
10,2,7,1,3220,5,,1,19,5
10,2,7,1,3220,5,,1,19,5
